step,description,value
token_8_dim_213,Dimension 213,0.3924305737018585
token_8_dim_214,Dimension 214,0.14648696780204773
token_8_dim_215,Dimension 215,-0.12693509459495544
token_8_dim_216,Dimension 216,-0.5552953481674194
token_8_dim_217,Dimension 217,0.09305627644062042
token_8_dim_218,Dimension 218,-0.23018984496593475
token_8_dim_219,Dimension 219,0.1571887880563736
token_8_dim_220,Dimension 220,0.04238486289978027
token_8_dim_221,Dimension 221,0.002265780232846737
token_8_dim_222,Dimension 222,-0.029437854886054993
token_8_dim_223,Dimension 223,0.14078885316848755
token_8_dim_224,Dimension 224,-0.2878932058811188
token_8_dim_225,Dimension 225,0.11360502243041992
token_8_dim_226,Dimension 226,0.26038727164268494
token_8_dim_227,Dimension 227,0.10472268611192703
token_8_dim_228,Dimension 228,-0.21291562914848328
token_8_dim_229,Dimension 229,0.3886924386024475
token_8_dim_230,Dimension 230,-0.028899796307086945
token_8_dim_231,Dimension 231,-0.4866311848163605
token_8_dim_232,Dimension 232,-0.13857603073120117
token_8_dim_233,Dimension 233,0.038356177508831024
token_8_dim_234,Dimension 234,0.5560871958732605
token_8_dim_235,Dimension 235,0.21090447902679443
token_8_dim_236,Dimension 236,-0.1214325875043869
token_8_dim_237,Dimension 237,-0.05442924052476883
token_8_dim_238,Dimension 238,0.040865182876586914
token_8_dim_239,Dimension 239,0.09906765818595886
token_8_dim_240,Dimension 240,0.1099030077457428
token_8_dim_241,Dimension 241,-0.09813211858272552
token_8_dim_242,Dimension 242,-0.28735077381134033
token_8_dim_243,Dimension 243,0.25747132301330566
token_8_dim_244,Dimension 244,0.004494175314903259
token_8_dim_245,Dimension 245,0.0053338115103542805
token_8_dim_246,Dimension 246,0.28252753615379333
token_8_dim_247,Dimension 247,-0.04618480056524277
token_8_dim_248,Dimension 248,0.04093734174966812
token_8_dim_249,Dimension 249,0.14383414387702942
token_8_dim_250,Dimension 250,-0.0711212307214737
token_8_dim_251,Dimension 251,0.12709158658981323
token_8_dim_252,Dimension 252,0.25846895575523376
token_8_dim_253,Dimension 253,0.3500592112541199
token_8_dim_254,Dimension 254,0.08569908887147903
token_8_dim_255,Dimension 255,0.007427335716784
token_9,Token: הִ,Contribution to sum
token_9_dim_0,Dimension 0,0.054668132215738297
token_9_dim_1,Dimension 1,-0.1760965883731842
token_9_dim_2,Dimension 2,0.31341975927352905
token_9_dim_3,Dimension 3,0.08791621029376984
token_9_dim_4,Dimension 4,-0.022820405662059784
token_9_dim_5,Dimension 5,-0.04611282795667648
token_9_dim_6,Dimension 6,-0.03166094049811363
token_9_dim_7,Dimension 7,0.05529169738292694
token_9_dim_8,Dimension 8,0.016307776793837547
token_9_dim_9,Dimension 9,-0.0857292115688324
token_9_dim_10,Dimension 10,-0.12883567810058594
token_9_dim_11,Dimension 11,0.09498389810323715
token_9_dim_12,Dimension 12,0.16546252369880676
token_9_dim_13,Dimension 13,-0.20762255787849426
token_9_dim_14,Dimension 14,-0.17829474806785583
token_9_dim_15,Dimension 15,0.07585927098989487
token_9_dim_16,Dimension 16,-0.0795949175953865
token_9_dim_17,Dimension 17,0.45262330770492554
token_9_dim_18,Dimension 18,0.03962089866399765
token_9_dim_19,Dimension 19,0.2558099031448364
token_9_dim_20,Dimension 20,-0.05979335308074951
token_9_dim_21,Dimension 21,-0.12356364727020264
token_9_dim_22,Dimension 22,-0.07064181566238403
token_9_dim_23,Dimension 23,0.05234368517994881
token_9_dim_24,Dimension 24,-0.15622669458389282
token_9_dim_25,Dimension 25,-0.14971444010734558
token_9_dim_26,Dimension 26,-0.07028880715370178
token_9_dim_27,Dimension 27,-0.10445909202098846
token_9_dim_28,Dimension 28,0.2771340012550354
token_9_dim_29,Dimension 29,0.07357136905193329
token_9_dim_30,Dimension 30,-0.3217761814594269
token_9_dim_31,Dimension 31,-0.17533332109451294
token_9_dim_32,Dimension 32,0.4025658965110779
token_9_dim_33,Dimension 33,0.08229291439056396
token_9_dim_34,Dimension 34,-0.14342926442623138
token_9_dim_35,Dimension 35,0.25910496711730957
token_9_dim_36,Dimension 36,0.02820289134979248
token_9_dim_37,Dimension 37,-0.07626990973949432
token_9_dim_38,Dimension 38,0.09581771492958069
token_9_dim_39,Dimension 39,0.1294296532869339
token_9_dim_40,Dimension 40,-0.24646474421024323
token_9_dim_41,Dimension 41,0.45849359035491943
token_9_dim_42,Dimension 42,0.0076325759291648865
token_9_dim_43,Dimension 43,-0.06408538669347763
token_9_dim_44,Dimension 44,-0.11722445487976074
token_9_dim_45,Dimension 45,0.13456466794013977
token_9_dim_46,Dimension 46,-0.06368846446275711
token_9_dim_47,Dimension 47,0.08808824419975281
token_9_dim_48,Dimension 48,-0.06852710247039795
token_9_dim_49,Dimension 49,-0.13765282928943634
token_9_dim_50,Dimension 50,0.11955542117357254
token_9_dim_51,Dimension 51,0.20598243176937103
token_9_dim_52,Dimension 52,-0.10651328414678574
token_9_dim_53,Dimension 53,0.04507175832986832
token_9_dim_54,Dimension 54,-0.007233915850520134
token_9_dim_55,Dimension 55,0.038562413305044174
token_9_dim_56,Dimension 56,0.04524007812142372
token_9_dim_57,Dimension 57,0.0034320876002311707
token_9_dim_58,Dimension 58,0.11710020899772644
token_9_dim_59,Dimension 59,-0.12868183851242065
token_9_dim_60,Dimension 60,0.04633285105228424
token_9_dim_61,Dimension 61,-0.026295430958271027
token_9_dim_62,Dimension 62,0.0007320195436477661
token_9_dim_63,Dimension 63,-0.13790935277938843
token_9_dim_64,Dimension 64,-0.05763596296310425
token_9_dim_65,Dimension 65,0.17435769736766815
token_9_dim_66,Dimension 66,0.22050230205059052
token_9_dim_67,Dimension 67,-0.02842201292514801
token_9_dim_68,Dimension 68,0.051307253539562225
token_9_dim_69,Dimension 69,0.0045040021650493145
token_9_dim_70,Dimension 70,0.02672746032476425
token_9_dim_71,Dimension 71,0.17068544030189514
token_9_dim_72,Dimension 72,0.31161388754844666
token_9_dim_73,Dimension 73,-0.13046330213546753
token_9_dim_74,Dimension 74,-0.024633705615997314
token_9_dim_75,Dimension 75,-0.06871622800827026
token_9_dim_76,Dimension 76,-0.17365427315235138
token_9_dim_77,Dimension 77,-0.2167380303144455
token_9_dim_78,Dimension 78,-0.034607842564582825
token_9_dim_79,Dimension 79,0.12010976672172546
token_9_dim_80,Dimension 80,-0.12326088547706604
token_9_dim_81,Dimension 81,-0.13240551948547363
token_9_dim_82,Dimension 82,0.1265321671962738
token_9_dim_83,Dimension 83,-0.20222337543964386
token_9_dim_84,Dimension 84,-0.15334048867225647
token_9_dim_85,Dimension 85,-0.18942469358444214
token_9_dim_86,Dimension 86,-0.1910329908132553
token_9_dim_87,Dimension 87,0.29444631934165955
token_9_dim_88,Dimension 88,0.023657772690057755
token_9_dim_89,Dimension 89,0.017149649560451508
token_9_dim_90,Dimension 90,0.16869860887527466
token_9_dim_91,Dimension 91,0.05856169015169144
token_9_dim_92,Dimension 92,-0.055408500134944916
token_9_dim_93,Dimension 93,0.23586733639240265
token_9_dim_94,Dimension 94,0.0484287366271019
token_9_dim_95,Dimension 95,-0.01585061475634575
token_9_dim_96,Dimension 96,0.29111406207084656
token_9_dim_97,Dimension 97,0.17455261945724487
token_9_dim_98,Dimension 98,0.02681669034063816
token_9_dim_99,Dimension 99,-0.09524546563625336
token_9_dim_100,Dimension 100,0.035642772912979126
token_9_dim_101,Dimension 101,-0.1017221137881279
token_9_dim_102,Dimension 102,-0.022936085239052773
token_9_dim_103,Dimension 103,0.1880027949810028
token_9_dim_104,Dimension 104,0.071383535861969
token_9_dim_105,Dimension 105,0.08510930836200714
token_9_dim_106,Dimension 106,-0.1572043001651764
token_9_dim_107,Dimension 107,0.004011059179902077
token_9_dim_108,Dimension 108,-0.05700802803039551
token_9_dim_109,Dimension 109,-0.029631802812218666
token_9_dim_110,Dimension 110,0.23496662080287933
token_9_dim_111,Dimension 111,-0.007267192006111145
token_9_dim_112,Dimension 112,0.5955183506011963
token_9_dim_113,Dimension 113,0.2918644845485687
token_9_dim_114,Dimension 114,-0.01672963984310627
token_9_dim_115,Dimension 115,0.1860034018754959
token_9_dim_116,Dimension 116,-0.11288358271121979
token_9_dim_117,Dimension 117,0.02268408238887787
token_9_dim_118,Dimension 118,0.14523084461688995
token_9_dim_119,Dimension 119,0.009124038740992546
token_9_dim_120,Dimension 120,-0.14358553290367126
token_9_dim_121,Dimension 121,-0.02481675334274769
token_9_dim_122,Dimension 122,0.03731687366962433
token_9_dim_123,Dimension 123,0.027321122586727142
token_9_dim_124,Dimension 124,0.09192976355552673
token_9_dim_125,Dimension 125,-0.05495305359363556
token_9_dim_126,Dimension 126,0.056579574942588806
token_9_dim_127,Dimension 127,0.14460189640522003
token_9_dim_128,Dimension 128,0.6118903756141663
token_9_dim_129,Dimension 129,-0.04890036582946777
token_9_dim_130,Dimension 130,-0.059195924550294876
token_9_dim_131,Dimension 131,0.14637696743011475
token_9_dim_132,Dimension 132,0.02944457158446312
token_9_dim_133,Dimension 133,0.2363351732492447
token_9_dim_134,Dimension 134,0.08292681723833084
token_9_dim_135,Dimension 135,0.11484573781490326
token_9_dim_136,Dimension 136,0.195908322930336
token_9_dim_137,Dimension 137,0.2345411777496338
token_9_dim_138,Dimension 138,-0.05268337205052376
token_9_dim_139,Dimension 139,-0.06336645036935806
token_9_dim_140,Dimension 140,0.19086909294128418
token_9_dim_141,Dimension 141,-0.08055715262889862
token_9_dim_142,Dimension 142,0.22791248559951782
token_9_dim_143,Dimension 143,0.20068305730819702
token_9_dim_144,Dimension 144,-0.0254899263381958
token_9_dim_145,Dimension 145,0.23043373227119446
token_9_dim_146,Dimension 146,-0.003089599311351776
token_9_dim_147,Dimension 147,0.0627351850271225
token_9_dim_148,Dimension 148,-0.1184971034526825
token_9_dim_149,Dimension 149,-0.11797361075878143
token_9_dim_150,Dimension 150,0.11672751605510712
token_9_dim_151,Dimension 151,0.07501310110092163
token_9_dim_152,Dimension 152,-0.20724810659885406
token_9_dim_153,Dimension 153,-0.02932482212781906
token_9_dim_154,Dimension 154,0.3156619369983673
token_9_dim_155,Dimension 155,-0.15124963223934174
token_9_dim_156,Dimension 156,0.023328833281993866
token_9_dim_157,Dimension 157,0.03327300399541855
token_9_dim_158,Dimension 158,0.039411742240190506
token_9_dim_159,Dimension 159,0.21080352365970612
token_9_dim_160,Dimension 160,0.03990697115659714
token_9_dim_161,Dimension 161,0.15757741034030914
token_9_dim_162,Dimension 162,-0.20325566828250885
token_9_dim_163,Dimension 163,0.0016636773943901062
token_9_dim_164,Dimension 164,-0.4107621908187866
token_9_dim_165,Dimension 165,-0.1201239824295044
token_9_dim_166,Dimension 166,-0.01020721159875393
token_9_dim_167,Dimension 167,0.2120928019285202
token_9_dim_168,Dimension 168,-0.15432259440422058
token_9_dim_169,Dimension 169,0.027643339708447456
token_9_dim_170,Dimension 170,-0.3350793421268463
token_9_dim_171,Dimension 171,-0.0737447440624237
token_9_dim_172,Dimension 172,0.02732415869832039
token_9_dim_173,Dimension 173,-0.1833067685365677
token_9_dim_174,Dimension 174,0.28717613220214844
token_9_dim_175,Dimension 175,0.004323592409491539
token_9_dim_176,Dimension 176,0.1369134783744812
token_9_dim_177,Dimension 177,-0.016455333679914474
token_9_dim_178,Dimension 178,-0.08193571865558624
token_9_dim_179,Dimension 179,0.09521988779306412
token_9_dim_180,Dimension 180,-0.002713363617658615
token_9_dim_181,Dimension 181,0.05779791250824928
token_9_dim_182,Dimension 182,-0.10388855636119843
token_9_dim_183,Dimension 183,-0.019117427989840508
token_9_dim_184,Dimension 184,0.14923453330993652
token_9_dim_185,Dimension 185,0.22545991837978363
token_9_dim_186,Dimension 186,0.1699274480342865
token_9_dim_187,Dimension 187,-0.2288305014371872
token_9_dim_188,Dimension 188,0.06385531276464462
token_9_dim_189,Dimension 189,-0.3768236041069031
token_9_dim_190,Dimension 190,0.04534012824296951
token_9_dim_191,Dimension 191,-0.10276272892951965
token_9_dim_192,Dimension 192,-0.05019589141011238
token_9_dim_193,Dimension 193,0.03918863832950592
token_9_dim_194,Dimension 194,-0.1163158044219017
token_9_dim_195,Dimension 195,-0.02265142649412155
token_9_dim_196,Dimension 196,-0.07400864362716675
token_9_dim_197,Dimension 197,0.13808345794677734
token_9_dim_198,Dimension 198,0.001257624477148056
token_9_dim_199,Dimension 199,-0.12122844159603119
token_9_dim_200,Dimension 200,0.0850711241364479
token_9_dim_201,Dimension 201,0.12642493844032288
token_9_dim_202,Dimension 202,0.16135632991790771
token_9_dim_203,Dimension 203,-0.21028491854667664
token_9_dim_204,Dimension 204,-0.459342360496521
token_9_dim_205,Dimension 205,-0.1558649241924286
token_9_dim_206,Dimension 206,0.09373597800731659
token_9_dim_207,Dimension 207,-0.2244030237197876
token_9_dim_208,Dimension 208,0.0804080218076706
token_9_dim_209,Dimension 209,-0.01792023330926895
token_9_dim_210,Dimension 210,-0.029223069548606873
token_9_dim_211,Dimension 211,0.026936911046504974
token_9_dim_212,Dimension 212,-0.07096664607524872
token_9_dim_213,Dimension 213,-0.2728798985481262
token_9_dim_214,Dimension 214,-0.05000217631459236
token_9_dim_215,Dimension 215,0.050022099167108536
token_9_dim_216,Dimension 216,0.0889226645231247
token_9_dim_217,Dimension 217,-0.11850057542324066
token_9_dim_218,Dimension 218,-0.16542790830135345
token_9_dim_219,Dimension 219,-0.008048772811889648
token_9_dim_220,Dimension 220,0.20233623683452606
token_9_dim_221,Dimension 221,-0.12538333237171173
token_9_dim_222,Dimension 222,0.169505774974823
token_9_dim_223,Dimension 223,-0.20424145460128784
token_9_dim_224,Dimension 224,0.20650529861450195
token_9_dim_225,Dimension 225,-0.13505414128303528
token_9_dim_226,Dimension 226,-0.09294284880161285
token_9_dim_227,Dimension 227,-0.06195744499564171
token_9_dim_228,Dimension 228,0.2206611931324005
token_9_dim_229,Dimension 229,0.15523406863212585
token_9_dim_230,Dimension 230,-0.1659231334924698
token_9_dim_231,Dimension 231,0.1772209256887436
token_9_dim_232,Dimension 232,0.2238815426826477
token_9_dim_233,Dimension 233,-0.07362779974937439
token_9_dim_234,Dimension 234,0.5809724926948547
token_9_dim_235,Dimension 235,-0.18624746799468994
token_9_dim_236,Dimension 236,-0.11987563967704773
token_9_dim_237,Dimension 237,-0.14843276143074036
token_9_dim_238,Dimension 238,-0.09565845131874084
token_9_dim_239,Dimension 239,0.017452271655201912
token_9_dim_240,Dimension 240,0.20202863216400146
token_9_dim_241,Dimension 241,0.047228191047906876
token_9_dim_242,Dimension 242,-0.35234636068344116
token_9_dim_243,Dimension 243,0.016413383185863495
token_9_dim_244,Dimension 244,0.5146747827529907
token_9_dim_245,Dimension 245,0.022820092737674713
token_9_dim_246,Dimension 246,-0.14633923768997192
token_9_dim_247,Dimension 247,-0.0467863604426384
token_9_dim_248,Dimension 248,-0.0750432014465332
token_9_dim_249,Dimension 249,0.04885813221335411
token_9_dim_250,Dimension 250,-0.1451626569032669
token_9_dim_251,Dimension 251,0.10878699272871017
token_9_dim_252,Dimension 252,0.14517924189567566
token_9_dim_253,Dimension 253,0.35920217633247375
token_9_dim_254,Dimension 254,0.1127077043056488
token_9_dim_255,Dimension 255,0.1165943443775177
token_10,Token: י → ֑,Contribution to sum
token_10_dim_0,Dimension 0,0.21186032891273499
token_10_dim_1,Dimension 1,0.01871691644191742
token_10_dim_2,Dimension 2,-0.10373875498771667
token_10_dim_3,Dimension 3,0.2019626647233963
token_10_dim_4,Dimension 4,-0.3894483745098114
token_10_dim_5,Dimension 5,-0.2828690707683563
token_10_dim_6,Dimension 6,0.0424380898475647
token_10_dim_7,Dimension 7,-0.04362769424915314
token_10_dim_8,Dimension 8,0.06752841174602509
token_10_dim_9,Dimension 9,-0.13810190558433533
token_10_dim_10,Dimension 10,-0.30237331986427307
token_10_dim_11,Dimension 11,0.04248906299471855
token_10_dim_12,Dimension 12,0.19508764147758484
token_10_dim_13,Dimension 13,-0.18881312012672424
token_10_dim_14,Dimension 14,-0.06038854271173477
token_10_dim_15,Dimension 15,-0.265603244304657
token_10_dim_16,Dimension 16,-0.05451275035738945
token_10_dim_17,Dimension 17,0.04045496881008148
token_10_dim_18,Dimension 18,-0.05051654204726219
token_10_dim_19,Dimension 19,0.03170666843652725
token_10_dim_20,Dimension 20,-0.10075059533119202
token_10_dim_21,Dimension 21,-0.13704098761081696
token_10_dim_22,Dimension 22,-0.0815449208021164
token_10_dim_23,Dimension 23,-0.1825559437274933
token_10_dim_24,Dimension 24,-0.2239067703485489
token_10_dim_25,Dimension 25,-0.011066403239965439
token_10_dim_26,Dimension 26,0.11216434091329575
token_10_dim_27,Dimension 27,-0.10210984945297241
token_10_dim_28,Dimension 28,0.2518850266933441
token_10_dim_29,Dimension 29,-0.0290774367749691
token_10_dim_30,Dimension 30,0.3415459990501404
token_10_dim_31,Dimension 31,-0.13479894399642944
token_10_dim_32,Dimension 32,-0.08749772608280182
token_10_dim_33,Dimension 33,-0.10577067732810974
token_10_dim_34,Dimension 34,-0.05387906730175018
token_10_dim_35,Dimension 35,-0.20391058921813965
token_10_dim_36,Dimension 36,-0.04928359389305115
token_10_dim_37,Dimension 37,0.2293010950088501
token_10_dim_38,Dimension 38,0.16160544753074646
token_10_dim_39,Dimension 39,0.23609408736228943
token_10_dim_40,Dimension 40,0.1169704794883728
